INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,18,ADMISSION_MONTH_4,0.09362500000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,18,ADMISSION_MONTH_4,0.09776500000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,18,ADMISSION_MONTH_4,0.10200250000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,18,ADMISSION_MONTH_4,0.10622607142857146,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,18,ADMISSION_MONTH_4,0.11045138392857147,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,18,ADMISSION_MONTH_4,0.11467650297619052,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,19,ADMISSION_MONTH_4,0.07176666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,19,ADMISSION_MONTH_4,0.05473333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,19,ADMISSION_MONTH_4,0.030400744222788326,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,19,ADMISSION_MONTH_4,0.030574489468356475,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,19,ADMISSION_MONTH_4,0.03033766154870901,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,19,ADMISSION_MONTH_4,0.0296103013887438,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,2,ADMISSION_MONTH_4,0.1382,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,2,ADMISSION_MONTH_4,0.15336,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,2,ADMISSION_MONTH_4,0.16910999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,2,ADMISSION_MONTH_4,0.18477571428571427,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,2,ADMISSION_MONTH_4,0.20045196428571427,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,2,ADMISSION_MONTH_4,0.21612704365079363,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,20,ADMISSION_MONTH_4,0.041249999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,20,ADMISSION_MONTH_4,0.04069999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,20,ADMISSION_MONTH_4,0.04014999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,20,ADMISSION_MONTH_4,0.03959999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,20,ADMISSION_MONTH_4,0.039631249999999986,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,20,ADMISSION_MONTH_4,0.03966249999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,21,ADMISSION_MONTH_4,-0.0828,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,21,ADMISSION_MONTH_4,-0.0891,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,21,ADMISSION_MONTH_4,-0.0954,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,21,ADMISSION_MONTH_4,-0.1017,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,21,ADMISSION_MONTH_4,-0.108,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,21,ADMISSION_MONTH_4,-0.1143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,22,ADMISSION_MONTH_4,-0.1298,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,22,ADMISSION_MONTH_4,-0.1287,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,22,ADMISSION_MONTH_4,-0.12760000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,22,ADMISSION_MONTH_4,-0.12650000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,22,ADMISSION_MONTH_4,-0.12540000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,22,ADMISSION_MONTH_4,-0.12430000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,23,ADMISSION_MONTH_4,-0.0663,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,23,ADMISSION_MONTH_4,-0.0804,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,23,ADMISSION_MONTH_4,-0.0945,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,23,ADMISSION_MONTH_4,-0.1086,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,23,ADMISSION_MONTH_4,-0.1227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,23,ADMISSION_MONTH_4,-0.1368,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,24,ADMISSION_MONTH_4,-0.006600000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,24,ADMISSION_MONTH_4,-0.03370000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,24,ADMISSION_MONTH_4,-0.060800000000000014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,24,ADMISSION_MONTH_4,-0.08790000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,24,ADMISSION_MONTH_4,-0.11500000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,24,ADMISSION_MONTH_4,-0.13577500000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,25,ADMISSION_MONTH_4,0.016849999999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,25,ADMISSION_MONTH_4,0.016399999999999994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,25,ADMISSION_MONTH_4,0.015949999999999992,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,25,ADMISSION_MONTH_4,0.01549999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,25,ADMISSION_MONTH_4,0.015049999999999987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,25,ADMISSION_MONTH_4,0.014599999999999985,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,26,ADMISSION_MONTH_4,-0.48683333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,26,ADMISSION_MONTH_4,-0.5071583333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,26,ADMISSION_MONTH_4,-0.523885,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,26,ADMISSION_MONTH_4,-0.541211388888889,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,26,ADMISSION_MONTH_4,-0.5584521031746033,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,26,ADMISSION_MONTH_4,-0.31848630433625547,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,27,ADMISSION_MONTH_4,0.0677,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,27,ADMISSION_MONTH_4,0.08134,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,27,ADMISSION_MONTH_4,0.09535666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,27,ADMISSION_MONTH_4,0.1093195238095238,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,27,ADMISSION_MONTH_4,0.12328910714285712,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,27,ADMISSION_MONTH_4,0.1372579431216931,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,28,ADMISSION_MONTH_4,0.182525,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,28,ADMISSION_MONTH_4,0.16315,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,28,ADMISSION_MONTH_4,0.143775,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,28,ADMISSION_MONTH_4,0.12439999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,28,ADMISSION_MONTH_4,0.10502499999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,28,ADMISSION_MONTH_4,0.08564999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,29,ADMISSION_MONTH_4,0.5235,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,29,ADMISSION_MONTH_4,0.584625,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,29,ADMISSION_MONTH_4,0.6591849999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,29,ADMISSION_MONTH_4,0.7315058333333332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,29,ADMISSION_MONTH_4,0.3821022782461971,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,29,ADMISSION_MONTH_4,0.36169961753091673,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,3,ADMISSION_MONTH_4,0.15713333333333332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,3,ADMISSION_MONTH_4,0.15726666666666664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,3,ADMISSION_MONTH_4,0.15739999999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,3,ADMISSION_MONTH_4,0.15753333333333328,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,3,ADMISSION_MONTH_4,0.1576666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,3,ADMISSION_MONTH_4,0.1577999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,30,ADMISSION_MONTH_4,-0.05016666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,30,ADMISSION_MONTH_4,-0.05423333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,30,ADMISSION_MONTH_4,-0.05830000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,30,ADMISSION_MONTH_4,-0.06236666666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,30,ADMISSION_MONTH_4,-0.06643333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,30,ADMISSION_MONTH_4,-0.07050000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,31,ADMISSION_MONTH_4,0.04736666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,31,ADMISSION_MONTH_4,0.04303333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,31,ADMISSION_MONTH_4,0.0387,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,31,ADMISSION_MONTH_4,0.03436666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,31,ADMISSION_MONTH_4,0.03003333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,31,ADMISSION_MONTH_4,0.025699999999999994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,32,ADMISSION_MONTH_4,-0.2511333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,32,ADMISSION_MONTH_4,-0.25516666666666665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,32,ADMISSION_MONTH_4,-0.2592,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,32,ADMISSION_MONTH_4,-0.2632333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,32,ADMISSION_MONTH_4,-0.26726666666666665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,32,ADMISSION_MONTH_4,-0.2713,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,33,ADMISSION_MONTH_4,-0.08167680564293994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,33,ADMISSION_MONTH_4,-0.07447285789957186,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,33,ADMISSION_MONTH_4,-0.06765942378895015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,33,ADMISSION_MONTH_4,-0.06525430460102115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,33,ADMISSION_MONTH_4,-0.06126485639505149,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,33,ADMISSION_MONTH_4,-0.060583018078402266,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,34,ADMISSION_MONTH_4,-0.14270000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,34,ADMISSION_MONTH_4,-0.12470000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,34,ADMISSION_MONTH_4,-0.10670000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,34,ADMISSION_MONTH_4,-0.09140000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,34,ADMISSION_MONTH_4,-0.05202420040195944,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,34,ADMISSION_MONTH_4,-0.047246651904470874,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,35,ADMISSION_MONTH_4,-0.20376666666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,35,ADMISSION_MONTH_4,-0.20443333333333336,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,35,ADMISSION_MONTH_4,-0.20510000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,35,ADMISSION_MONTH_4,-0.2057666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,35,ADMISSION_MONTH_4,-0.20643333333333339,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,35,ADMISSION_MONTH_4,-0.20710000000000006,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,36,ADMISSION_MONTH_4,0.1464,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,36,ADMISSION_MONTH_4,0.1702,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,36,ADMISSION_MONTH_4,0.18263333333333331,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,36,ADMISSION_MONTH_4,0.19669047619047617,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,36,ADMISSION_MONTH_4,0.21054464285714283,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,36,ADMISSION_MONTH_4,0.2244213624338624,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,37,ADMISSION_MONTH_4,0.1471,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,37,ADMISSION_MONTH_4,0.14880000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,37,ADMISSION_MONTH_4,0.15050000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,37,ADMISSION_MONTH_4,0.15220000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,37,ADMISSION_MONTH_4,0.15390000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,37,ADMISSION_MONTH_4,0.15560000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,38,ADMISSION_MONTH_4,0.18710000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,38,ADMISSION_MONTH_4,0.17520000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,38,ADMISSION_MONTH_4,0.16330000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,38,ADMISSION_MONTH_4,0.15140000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,38,ADMISSION_MONTH_4,0.13950000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,38,ADMISSION_MONTH_4,0.12760000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,39,ADMISSION_MONTH_4,-0.01395,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,39,ADMISSION_MONTH_4,-0.015000000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,39,ADMISSION_MONTH_4,-0.016050000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,39,ADMISSION_MONTH_4,-0.0171,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,39,ADMISSION_MONTH_4,-0.01815,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,39,ADMISSION_MONTH_4,-0.0192,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,4,ADMISSION_MONTH_4,0.11513333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,4,ADMISSION_MONTH_4,0.10276666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,4,ADMISSION_MONTH_4,0.09040000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,4,ADMISSION_MONTH_4,0.07803333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,4,ADMISSION_MONTH_4,0.039115057903860384,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,4,ADMISSION_MONTH_4,0.03467129168165789,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,40,ADMISSION_MONTH_4,-0.07050000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,40,ADMISSION_MONTH_4,-0.06570000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,40,ADMISSION_MONTH_4,-0.06090000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,40,ADMISSION_MONTH_4,-0.05610000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,40,ADMISSION_MONTH_4,-0.05130000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,40,ADMISSION_MONTH_4,-0.046500000000000014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,41,ADMISSION_MONTH_4,-0.3955130002963346,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,41,ADMISSION_MONTH_4,-0.37919660235969627,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,41,ADMISSION_MONTH_4,-0.36024044562594404,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,41,ADMISSION_MONTH_4,-0.3434561999507719,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,41,ADMISSION_MONTH_4,-0.3243988320814394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,41,ADMISSION_MONTH_4,-0.3153337276199813,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,42,ADMISSION_MONTH_4,0.11869999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,42,ADMISSION_MONTH_4,0.11639999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,42,ADMISSION_MONTH_4,0.11409999999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,42,ADMISSION_MONTH_4,0.11179999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,42,ADMISSION_MONTH_4,0.10949999999999994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,42,ADMISSION_MONTH_4,0.10719999999999993,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,43,ADMISSION_MONTH_4,0.12035,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,43,ADMISSION_MONTH_4,0.17070000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,43,ADMISSION_MONTH_4,0.23091000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,43,ADMISSION_MONTH_4,0.2894766666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,43,ADMISSION_MONTH_4,0.3482780952380953,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,43,ADMISSION_MONTH_4,0.4070501785714286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,44,ADMISSION_MONTH_4,0.27476666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,44,ADMISSION_MONTH_4,0.30338666666666664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,44,ADMISSION_MONTH_4,0.33489777777777774,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,44,ADMISSION_MONTH_4,0.365995873015873,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,44,ADMISSION_MONTH_4,0.39714559523809523,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,44,ADMISSION_MONTH_4,0.42828958112874776,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,45,ADMISSION_MONTH_4,0.32967075594601736,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,45,ADMISSION_MONTH_4,0.3002985700611901,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,45,ADMISSION_MONTH_4,0.27699269533338367,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,45,ADMISSION_MONTH_4,0.25696935135261795,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,45,ADMISSION_MONTH_4,0.2351140900942028,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,45,ADMISSION_MONTH_4,0.22674397919330183,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,46,ADMISSION_MONTH_4,0.08199999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,46,ADMISSION_MONTH_4,0.06637499999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,46,ADMISSION_MONTH_4,0.04867499999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,46,ADMISSION_MONTH_4,0.028395867252872714,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,46,ADMISSION_MONTH_4,0.027963219042070695,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,46,ADMISSION_MONTH_4,0.0273556893643914,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,47,ADMISSION_MONTH_4,-0.010533333333333332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,47,ADMISSION_MONTH_4,-0.005166666666666664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,47,ADMISSION_MONTH_4,-0.005056980629156995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,47,ADMISSION_MONTH_4,-0.004894970971987804,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,47,ADMISSION_MONTH_4,-0.004879287460281374,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,47,ADMISSION_MONTH_4,-0.00477562132377331,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,48,ADMISSION_MONTH_4,0.16233333333333336,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,48,ADMISSION_MONTH_4,0.1609666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,48,ADMISSION_MONTH_4,0.15960000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,48,ADMISSION_MONTH_4,0.1582333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,48,ADMISSION_MONTH_4,0.15686666666666674,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,48,ADMISSION_MONTH_4,0.15550000000000008,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,49,ADMISSION_MONTH_4,0.1605666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,49,ADMISSION_MONTH_4,0.15313333333333337,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,49,ADMISSION_MONTH_4,0.14570000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,49,ADMISSION_MONTH_4,0.13826666666666673,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,49,ADMISSION_MONTH_4,0.1308333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,49,ADMISSION_MONTH_4,0.12340000000000009,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,5,ADMISSION_MONTH_4,0.5416490123209876,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,5,ADMISSION_MONTH_4,0.5267784733104015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,5,ADMISSION_MONTH_4,0.5090490258265816,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,5,ADMISSION_MONTH_4,0.48177396574842596,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,5,ADMISSION_MONTH_4,0.4606984774898295,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,5,ADMISSION_MONTH_4,0.4516869836624951,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,50,ADMISSION_MONTH_4,-0.11416666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
