INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,53,ADMISSION_MONTH_6,0.09799999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,53,ADMISSION_MONTH_6,0.08753333333333327,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,53,ADMISSION_MONTH_6,0.07706666666666659,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,53,ADMISSION_MONTH_6,0.06659999999999991,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,54,ADMISSION_MONTH_6,-0.11499999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,54,ADMISSION_MONTH_6,-0.1356,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,54,ADMISSION_MONTH_6,-0.1562,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,54,ADMISSION_MONTH_6,-0.1768,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,54,ADMISSION_MONTH_6,-0.19740000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,54,ADMISSION_MONTH_6,-0.21800000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,55,ADMISSION_MONTH_6,-0.0812,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,55,ADMISSION_MONTH_6,-0.0904,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,55,ADMISSION_MONTH_6,-0.10031999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,55,ADMISSION_MONTH_6,-0.11012,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,55,ADMISSION_MONTH_6,-0.11993714285714285,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,55,ADMISSION_MONTH_6,-0.12975214285714284,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,56,ADMISSION_MONTH_6,0.22262500000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,56,ADMISSION_MONTH_6,0.21065,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,56,ADMISSION_MONTH_6,0.198675,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,56,ADMISSION_MONTH_6,0.18669999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,56,ADMISSION_MONTH_6,0.17472499999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,56,ADMISSION_MONTH_6,0.16274999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,57,ADMISSION_MONTH_6,-0.1224,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,57,ADMISSION_MONTH_6,-0.12329999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,57,ADMISSION_MONTH_6,-0.12419999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,57,ADMISSION_MONTH_6,-0.1251,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,57,ADMISSION_MONTH_6,-0.126,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,57,ADMISSION_MONTH_6,-0.1269,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,58,ADMISSION_MONTH_6,-0.036000000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,58,ADMISSION_MONTH_6,-0.029500000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,58,ADMISSION_MONTH_6,-0.023000000000000007,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,58,ADMISSION_MONTH_6,-0.016500000000000008,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,58,ADMISSION_MONTH_6,-0.010000000000000009,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,58,ADMISSION_MONTH_6,-0.010262510951550603,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,59,ADMISSION_MONTH_6,0.08249999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,59,ADMISSION_MONTH_6,0.187,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,59,ADMISSION_MONTH_6,0.2915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,59,ADMISSION_MONTH_6,0.32365,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,59,ADMISSION_MONTH_6,0.3661357142857143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,59,ADMISSION_MONTH_6,0.40732946428571426,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,6,ADMISSION_MONTH_6,-0.22336666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,6,ADMISSION_MONTH_6,-0.24286666666666665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,6,ADMISSION_MONTH_6,-0.25864,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,6,ADMISSION_MONTH_6,-0.2750344444444444,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,6,ADMISSION_MONTH_6,-0.29134015873015867,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,6,ADMISSION_MONTH_6,-0.3076569642857142,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,60,ADMISSION_MONTH_6,-0.25544999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,60,ADMISSION_MONTH_6,-0.25159999999999993,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,60,ADMISSION_MONTH_6,-0.24774999999999991,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,60,ADMISSION_MONTH_6,-0.2438999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,60,ADMISSION_MONTH_6,-0.24004999999999987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,60,ADMISSION_MONTH_6,-0.23619999999999985,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,61,ADMISSION_MONTH_6,0.29669999999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,61,ADMISSION_MONTH_6,0.36976,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,61,ADMISSION_MONTH_6,0.44576,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,61,ADMISSION_MONTH_6,0.52134,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,61,ADMISSION_MONTH_6,0.5969725,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,61,ADMISSION_MONTH_6,0.6725991666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,62,ADMISSION_MONTH_6,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,63,ADMISSION_MONTH_6,-0.10950000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,63,ADMISSION_MONTH_6,-0.14395000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,63,ADMISSION_MONTH_6,-0.18423000000000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,63,ADMISSION_MONTH_6,-0.22353833333333337,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,63,ADMISSION_MONTH_6,-0.26298547619047624,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,63,ADMISSION_MONTH_6,-0.3024152678571429,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,64,ADMISSION_MONTH_6,-0.3073666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,64,ADMISSION_MONTH_6,-0.30813333333333326,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,64,ADMISSION_MONTH_6,-0.3088999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,64,ADMISSION_MONTH_6,-0.30966666666666653,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,64,ADMISSION_MONTH_6,-0.3104333333333332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,64,ADMISSION_MONTH_6,-0.3111999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,65,ADMISSION_MONTH_6,0.002700000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,65,ADMISSION_MONTH_6,-0.004299999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,65,ADMISSION_MONTH_6,-0.011299999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,65,ADMISSION_MONTH_6,-0.018299999999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,65,ADMISSION_MONTH_6,-0.025299999999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,65,ADMISSION_MONTH_6,-0.032299999999999995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,66,ADMISSION_MONTH_6,-0.104,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,66,ADMISSION_MONTH_6,-0.1069,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,66,ADMISSION_MONTH_6,-0.1098,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,66,ADMISSION_MONTH_6,-0.1127,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,66,ADMISSION_MONTH_6,-0.1156,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,66,ADMISSION_MONTH_6,-0.1185,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,67,ADMISSION_MONTH_6,-0.027950000000000013,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,67,ADMISSION_MONTH_6,-0.01922500000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,67,ADMISSION_MONTH_6,-0.008075000000000027,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,67,ADMISSION_MONTH_6,0.002670833333333301,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,67,ADMISSION_MONTH_6,0.013474404761904724,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,67,ADMISSION_MONTH_6,0.024270758928571383,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,68,ADMISSION_MONTH_6,-0.022333333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,68,ADMISSION_MONTH_6,-0.018866666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,68,ADMISSION_MONTH_6,-0.0154,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,68,ADMISSION_MONTH_6,-0.011933333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,68,ADMISSION_MONTH_6,-0.008466666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,68,ADMISSION_MONTH_6,-0.005000000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,69,ADMISSION_MONTH_6,-0.366,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,69,ADMISSION_MONTH_6,-0.38038,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,69,ADMISSION_MONTH_6,-0.39643,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,69,ADMISSION_MONTH_6,-0.4122414285714286,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,69,ADMISSION_MONTH_6,-0.42808267857142857,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,69,ADMISSION_MONTH_6,-0.4439206150793651,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,7,ADMISSION_MONTH_6,-0.21416666666666664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,7,ADMISSION_MONTH_6,-0.2649333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,7,ADMISSION_MONTH_6,-0.2881111111111111,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,7,ADMISSION_MONTH_6,-0.3152301587301587,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,7,ADMISSION_MONTH_6,-0.3418565476190476,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,7,ADMISSION_MONTH_6,-0.36853767636684304,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,70,ADMISSION_MONTH_6,-0.26549999999999996,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,70,ADMISSION_MONTH_6,-0.2662999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,70,ADMISSION_MONTH_6,-0.2670999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,70,ADMISSION_MONTH_6,-0.26789999999999986,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,70,ADMISSION_MONTH_6,-0.26869999999999983,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,70,ADMISSION_MONTH_6,-0.2694999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,71,ADMISSION_MONTH_6,0.10815,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,71,ADMISSION_MONTH_6,0.11059999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,71,ADMISSION_MONTH_6,0.12168999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,71,ADMISSION_MONTH_6,0.13133999999999998,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,71,ADMISSION_MONTH_6,0.14119571428571426,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,71,ADMISSION_MONTH_6,0.15102571428571426,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,72,ADMISSION_MONTH_6,-0.0731,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,72,ADMISSION_MONTH_6,-0.0852,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,72,ADMISSION_MONTH_6,-0.09726,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,72,ADMISSION_MONTH_6,-0.10932666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,72,ADMISSION_MONTH_6,-0.12139238095238096,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,72,ADMISSION_MONTH_6,-0.1334582142857143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,73,ADMISSION_MONTH_6,-0.17366666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,73,ADMISSION_MONTH_6,-0.19364666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,73,ADMISSION_MONTH_6,-0.2147911111111111,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,73,ADMISSION_MONTH_6,-0.23576920634920634,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,73,ADMISSION_MONTH_6,-0.25676809523809524,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,73,ADMISSION_MONTH_6,-0.2777646737213404,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,74,ADMISSION_MONTH_6,-0.16485,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,74,ADMISSION_MONTH_6,-0.19181,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,74,ADMISSION_MONTH_6,-0.219785,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,74,ADMISSION_MONTH_6,-0.247615,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,74,ADMISSION_MONTH_6,-0.27546312500000003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,74,ADMISSION_MONTH_6,-0.30330923611111116,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,75,ADMISSION_MONTH_6,-0.32803333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,75,ADMISSION_MONTH_6,-0.3284666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,75,ADMISSION_MONTH_6,-0.3289,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,75,ADMISSION_MONTH_6,-0.32933333333333337,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,75,ADMISSION_MONTH_6,-0.3297666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,75,ADMISSION_MONTH_6,-0.33020000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,76,ADMISSION_MONTH_6,-0.10486666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,76,ADMISSION_MONTH_6,-0.10453333333333333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,76,ADMISSION_MONTH_6,-0.10419999999999999,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,76,ADMISSION_MONTH_6,-0.10386666666666665,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,76,ADMISSION_MONTH_6,-0.10353333333333331,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,76,ADMISSION_MONTH_6,-0.10319999999999997,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,77,ADMISSION_MONTH_6,-0.31545,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,77,ADMISSION_MONTH_6,-0.33743,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,77,ADMISSION_MONTH_6,-0.36027166666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,77,ADMISSION_MONTH_6,-0.3829902380952381,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,77,ADMISSION_MONTH_6,-0.4057241964285714,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,77,ADMISSION_MONTH_6,-0.42845644510582004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,78,ADMISSION_MONTH_6,0.024533333333333338,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,78,ADMISSION_MONTH_6,0.015866666666666675,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,78,ADMISSION_MONTH_6,0.00720000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,78,ADMISSION_MONTH_6,0.005792698240530508,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,78,ADMISSION_MONTH_6,0.005763815996166248,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,78,ADMISSION_MONTH_6,0.005900535789534003,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,79,ADMISSION_MONTH_6,-0.4833,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,79,ADMISSION_MONTH_6,-0.5021,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,79,ADMISSION_MONTH_6,-0.5195666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,79,ADMISSION_MONTH_6,-0.5372238095238094,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,79,ADMISSION_MONTH_6,-0.5548571428571427,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,79,ADMISSION_MONTH_6,-0.5724931216931215,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,8,ADMISSION_MONTH_6,-0.0514,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,8,ADMISSION_MONTH_6,-0.0522,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,8,ADMISSION_MONTH_6,-0.053000000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,8,ADMISSION_MONTH_6,-0.05380000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,8,ADMISSION_MONTH_6,-0.05460000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,8,ADMISSION_MONTH_6,-0.05540000000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,80,ADMISSION_MONTH_6,-0.0373,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,80,ADMISSION_MONTH_6,-0.0746,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,80,ADMISSION_MONTH_6,-0.1119,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,80,ADMISSION_MONTH_6,-0.1492,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,80,ADMISSION_MONTH_6,-0.1865,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,80,ADMISSION_MONTH_6,-0.2238,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,81,ADMISSION_MONTH_6,-0.18963333333333335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,81,ADMISSION_MONTH_6,-0.18936666666666668,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,81,ADMISSION_MONTH_6,-0.18910000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,81,ADMISSION_MONTH_6,-0.18883333333333335,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,81,ADMISSION_MONTH_6,-0.1885666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,81,ADMISSION_MONTH_6,-0.18830000000000002,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,82,ADMISSION_MONTH_6,-1.000843808666231,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,82,ADMISSION_MONTH_6,-0.9984445938939464,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,82,ADMISSION_MONTH_6,-0.9910176239469171,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,82,ADMISSION_MONTH_6,-0.983948052127437,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,82,ADMISSION_MONTH_6,-0.9758717038172384,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,82,ADMISSION_MONTH_6,-0.9713713708337375,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,83,ADMISSION_MONTH_6,-0.15313333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,83,ADMISSION_MONTH_6,-0.16487333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,83,ADMISSION_MONTH_6,-0.17801222222222224,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,83,ADMISSION_MONTH_6,-0.19095126984126987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,83,ADMISSION_MONTH_6,-0.20391529761904764,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,83,ADMISSION_MONTH_6,-0.2168765498236332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,84,ADMISSION_MONTH_6,0.3313666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,84,ADMISSION_MONTH_6,0.3901666666666667,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,84,ADMISSION_MONTH_6,0.4452400000000001,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,84,ADMISSION_MONTH_6,0.5009344444444446,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,84,ADMISSION_MONTH_6,0.5565401587301588,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,84,ADMISSION_MONTH_6,0.6121569642857144,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,85,ADMISSION_MONTH_6,-0.40605,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,85,ADMISSION_MONTH_6,-0.44410000000000005,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,85,ADMISSION_MONTH_6,-0.48855000000000004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,85,ADMISSION_MONTH_6,-0.5319333333333334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,85,ADMISSION_MONTH_6,-0.5754690476190476,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,85,ADMISSION_MONTH_6,-0.6189857142857143,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,86,ADMISSION_MONTH_6,0.06116666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,86,ADMISSION_MONTH_6,0.035291666666666666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,86,ADMISSION_MONTH_6,0.03796877410452958,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,86,ADMISSION_MONTH_6,0.036866882964548896,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
