INDICATOR_CODE,DIAGNOSIS_GROUP,PREDICTOR,PARAMETER_ESTIMATE,STANDARD_ERROR,WALD_CHI_SQUARE,WALD_DF,WALD_P_VALUE,PUBLISHED_DATE,SHMIPREDICTOR
FUTURE,7,ADMISSION_MONTH_5,0.0019056184275133595,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,7,ADMISSION_MONTH_5,0.001987446950832201,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,7,ADMISSION_MONTH_5,0.002004840663520378,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,7,ADMISSION_MONTH_5,0.0020183364830414826,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,70,ADMISSION_MONTH_5,-0.06655066708286574,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,70,ADMISSION_MONTH_5,-0.059005288330497535,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,70,ADMISSION_MONTH_5,-0.05642536518144853,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,70,ADMISSION_MONTH_5,-0.05077970634325213,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,70,ADMISSION_MONTH_5,-0.04970425567215202,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,70,ADMISSION_MONTH_5,-0.04598290596985356,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,71,ADMISSION_MONTH_5,0.058349642632836804,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,71,ADMISSION_MONTH_5,0.052241475643163164,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,71,ADMISSION_MONTH_5,0.04997187009515641,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,71,ADMISSION_MONTH_5,0.04810146997428559,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,71,ADMISSION_MONTH_5,0.0431107719839346,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,71,ADMISSION_MONTH_5,0.042453408792617615,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,72,ADMISSION_MONTH_5,-0.002084392614828702,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,72,ADMISSION_MONTH_5,-0.0020052485748396384,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,72,ADMISSION_MONTH_5,-0.002075452388233394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,72,ADMISSION_MONTH_5,-0.002213462006769225,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,72,ADMISSION_MONTH_5,-0.0019880017626467015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,72,ADMISSION_MONTH_5,-0.0019350529153568763,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,73,ADMISSION_MONTH_5,-0.02522395818580855,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,73,ADMISSION_MONTH_5,-0.02475705770410727,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,73,ADMISSION_MONTH_5,-0.024340198449562814,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,73,ADMISSION_MONTH_5,-0.023549778590924664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,73,ADMISSION_MONTH_5,-0.023291418816413015,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,73,ADMISSION_MONTH_5,-0.02326134154593147,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,74,ADMISSION_MONTH_5,-0.011701567780295213,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,74,ADMISSION_MONTH_5,-0.011614924310367819,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,74,ADMISSION_MONTH_5,-0.011474950145271992,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,74,ADMISSION_MONTH_5,-0.011522173902758517,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,74,ADMISSION_MONTH_5,-0.011359406813726181,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,74,ADMISSION_MONTH_5,-0.011316352170382382,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,75,ADMISSION_MONTH_5,-0.18191022727471234,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,75,ADMISSION_MONTH_5,-0.16841221876573925,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,75,ADMISSION_MONTH_5,-0.15419793330573794,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,75,ADMISSION_MONTH_5,-0.1433670169362538,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,75,ADMISSION_MONTH_5,-0.13311459908805284,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,75,ADMISSION_MONTH_5,-0.1316799231296016,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,76,ADMISSION_MONTH_5,0.04898367944955275,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,76,ADMISSION_MONTH_5,0.046984949041101,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,76,ADMISSION_MONTH_5,0.04184720666721106,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,76,ADMISSION_MONTH_5,0.040583316430576666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,76,ADMISSION_MONTH_5,0.03937254851064572,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,76,ADMISSION_MONTH_5,0.03941478015405227,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,77,ADMISSION_MONTH_5,-0.08134168349962662,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,77,ADMISSION_MONTH_5,-0.07491145072001659,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,77,ADMISSION_MONTH_5,-0.06846311981682376,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,77,ADMISSION_MONTH_5,-0.06194769438438817,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,77,ADMISSION_MONTH_5,-0.059512223270641915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,77,ADMISSION_MONTH_5,-0.05518084376936,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,78,ADMISSION_MONTH_5,0.012726276885512004,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,78,ADMISSION_MONTH_5,0.01259607337579135,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,78,ADMISSION_MONTH_5,0.012462450831662177,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,78,ADMISSION_MONTH_5,0.012047294295447776,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,78,ADMISSION_MONTH_5,0.012198517492850896,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,78,ADMISSION_MONTH_5,0.012224453536220717,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,79,ADMISSION_MONTH_5,-0.1477217932412131,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,79,ADMISSION_MONTH_5,-0.1387489351232779,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,79,ADMISSION_MONTH_5,-0.12588742883866033,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,79,ADMISSION_MONTH_5,-0.11653760409463995,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,79,ADMISSION_MONTH_5,-0.11181819390232664,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,79,ADMISSION_MONTH_5,-0.10631304571413938,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,8,ADMISSION_MONTH_5,0.001896789752328465,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,8,ADMISSION_MONTH_5,0.0018693682539829234,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,8,ADMISSION_MONTH_5,0.001834300808330477,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,8,ADMISSION_MONTH_5,0.0018126166157900077,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,8,ADMISSION_MONTH_5,0.0017697860406826092,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,8,ADMISSION_MONTH_5,0.001769759819839615,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,80,ADMISSION_MONTH_5,-0.0007565676420822046,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,80,ADMISSION_MONTH_5,-0.0006495972622689695,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,80,ADMISSION_MONTH_5,-0.0007367113412959089,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,80,ADMISSION_MONTH_5,-0.001300892018654243,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,80,ADMISSION_MONTH_5,-0.0009412098587633752,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,80,ADMISSION_MONTH_5,-0.00040687644507174934,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,81,ADMISSION_MONTH_5,-0.03570894215114552,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,81,ADMISSION_MONTH_5,-0.03113670901591016,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,81,ADMISSION_MONTH_5,-0.029867060228190773,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,81,ADMISSION_MONTH_5,-0.029996093740326503,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,81,ADMISSION_MONTH_5,-0.028622591137100847,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,81,ADMISSION_MONTH_5,-0.0286219660138742,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,82,ADMISSION_MONTH_5,-0.9907393203666311,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,82,ADMISSION_MONTH_5,-0.9879408341402023,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,82,ADMISSION_MONTH_5,-0.9866279372992107,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,82,ADMISSION_MONTH_5,-0.9800446955048047,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,82,ADMISSION_MONTH_5,-0.9747875481015915,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,82,ADMISSION_MONTH_5,-0.9714433376280184,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,83,ADMISSION_MONTH_5,0.004171207309398682,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,83,ADMISSION_MONTH_5,0.004213555346461383,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,83,ADMISSION_MONTH_5,0.00430104190821894,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,83,ADMISSION_MONTH_5,0.004066780351368799,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,83,ADMISSION_MONTH_5,0.003981842138737994,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,83,ADMISSION_MONTH_5,0.003952076774473853,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,84,ADMISSION_MONTH_5,0.037770242434406014,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,84,ADMISSION_MONTH_5,0.03738269406606745,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,84,ADMISSION_MONTH_5,0.03312325109052184,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,84,ADMISSION_MONTH_5,0.032001665166023735,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,84,ADMISSION_MONTH_5,0.03035166715683214,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,84,ADMISSION_MONTH_5,0.030807771930085482,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,85,ADMISSION_MONTH_5,-0.030651185057254882,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,85,ADMISSION_MONTH_5,-0.029979675340738535,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,85,ADMISSION_MONTH_5,-0.0294151671742493,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,85,ADMISSION_MONTH_5,-0.029176304497985608,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,85,ADMISSION_MONTH_5,-0.028511291190749525,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,85,ADMISSION_MONTH_5,-0.0273590848069958,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,86,ADMISSION_MONTH_5,-0.00021872400153456642,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,86,ADMISSION_MONTH_5,-0.0006435809403786754,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,86,ADMISSION_MONTH_5,-0.0006138722432322081,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,86,ADMISSION_MONTH_5,-0.0004594020237468115,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,86,ADMISSION_MONTH_5,-0.00035732140901940116,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,86,ADMISSION_MONTH_5,-0.0004227016431235334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,87,ADMISSION_MONTH_5,-0.0034109048924807106,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,87,ADMISSION_MONTH_5,-0.00321182516819966,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,87,ADMISSION_MONTH_5,-0.003411846212067398,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,87,ADMISSION_MONTH_5,-0.003147036958857812,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,87,ADMISSION_MONTH_5,-0.003184718097187324,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,87,ADMISSION_MONTH_5,-0.003143775784175511,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,88,ADMISSION_MONTH_5,-0.004389272518608852,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,88,ADMISSION_MONTH_5,-0.00421329507920333,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,88,ADMISSION_MONTH_5,-0.004716946232816806,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,88,ADMISSION_MONTH_5,-0.004138006088153424,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,88,ADMISSION_MONTH_5,-0.004222428964897539,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,88,ADMISSION_MONTH_5,-0.004245372216534197,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,89,ADMISSION_MONTH_5,-0.00781326306450189,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,89,ADMISSION_MONTH_5,-0.007527227824889726,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,89,ADMISSION_MONTH_5,-0.007518920086568742,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,89,ADMISSION_MONTH_5,-0.007355567302680792,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,89,ADMISSION_MONTH_5,-0.007571264404160953,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,89,ADMISSION_MONTH_5,-0.00736595541438858,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,9,ADMISSION_MONTH_5,0.0,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,90,ADMISSION_MONTH_5,-0.007453440507808682,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,90,ADMISSION_MONTH_5,-0.0071609445171926,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,90,ADMISSION_MONTH_5,-0.007109910154412013,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,90,ADMISSION_MONTH_5,-0.006982363396699955,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,90,ADMISSION_MONTH_5,-0.00693351262175976,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,90,ADMISSION_MONTH_5,-0.006934399475378406,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,91,ADMISSION_MONTH_5,0.020914182193029332,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,91,ADMISSION_MONTH_5,0.020107486778305646,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,91,ADMISSION_MONTH_5,0.02031223981471725,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,91,ADMISSION_MONTH_5,0.018991864706932454,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,91,ADMISSION_MONTH_5,0.019296746624776234,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,91,ADMISSION_MONTH_5,0.018712732119385494,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,92,ADMISSION_MONTH_5,0.0055452463136599186,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,92,ADMISSION_MONTH_5,0.005258295885188707,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,92,ADMISSION_MONTH_5,0.005319716977942932,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,92,ADMISSION_MONTH_5,0.005237444563709161,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,92,ADMISSION_MONTH_5,0.005115581251941765,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,92,ADMISSION_MONTH_5,0.00528506892338441,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,93,ADMISSION_MONTH_5,0.001993928579375831,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,93,ADMISSION_MONTH_5,0.0018286720164130369,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,93,ADMISSION_MONTH_5,0.0019170131749752747,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,93,ADMISSION_MONTH_5,0.001846728368974879,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,93,ADMISSION_MONTH_5,0.0018445023804116217,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,93,ADMISSION_MONTH_5,0.001788527068397169,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,94,ADMISSION_MONTH_5,-0.022071731155633875,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,94,ADMISSION_MONTH_5,-0.021427373646738843,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,94,ADMISSION_MONTH_5,-0.021148856682959054,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,94,ADMISSION_MONTH_5,-0.02092346926877345,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,94,ADMISSION_MONTH_5,-0.020464915751337062,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,94,ADMISSION_MONTH_5,-0.02029709520984298,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,95,ADMISSION_MONTH_5,0.016248555002485437,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,95,ADMISSION_MONTH_5,0.015086701421373987,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,95,ADMISSION_MONTH_5,0.014980120185398564,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,95,ADMISSION_MONTH_5,0.014783391520221614,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,95,ADMISSION_MONTH_5,0.014872402854192186,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,95,ADMISSION_MONTH_5,0.015338143010018887,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,96,ADMISSION_MONTH_5,-0.016635562605977636,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,96,ADMISSION_MONTH_5,-0.016365440939514413,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,96,ADMISSION_MONTH_5,-0.01609058148183589,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,96,ADMISSION_MONTH_5,-0.016044198721030984,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,96,ADMISSION_MONTH_5,-0.01556094310747634,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,96,ADMISSION_MONTH_5,-0.01531804355250734,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,97,ADMISSION_MONTH_5,0.04699789000039802,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,97,ADMISSION_MONTH_5,0.039464776807872394,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,97,ADMISSION_MONTH_5,0.0377831637210087,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,97,ADMISSION_MONTH_5,0.03592443100634088,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,97,ADMISSION_MONTH_5,0.03281841516797718,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,97,ADMISSION_MONTH_5,0.03209738589952855,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,98,ADMISSION_MONTH_5,0.02263495859624196,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,98,ADMISSION_MONTH_5,0.02197009654813194,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,98,ADMISSION_MONTH_5,0.02130584076261127,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,98,ADMISSION_MONTH_5,0.020911274404253964,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,98,ADMISSION_MONTH_5,0.02053170027529991,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,98,ADMISSION_MONTH_5,0.020891136176890954,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,99,ADMISSION_MONTH_5,0.01750130908537033,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,99,ADMISSION_MONTH_5,0.0171546276050171,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,99,ADMISSION_MONTH_5,0.016460155235139856,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,99,ADMISSION_MONTH_5,0.016425463194977796,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,99,ADMISSION_MONTH_5,0.016164972983323766,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,99,ADMISSION_MONTH_5,0.015873049714796802,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,1,ADMISSION_MONTH_6,-0.8280687208807489,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,1,ADMISSION_MONTH_6,-0.8358133242589254,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,1,ADMISSION_MONTH_6,-0.8235584315005106,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,1,ADMISSION_MONTH_6,-0.7977843747586486,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,1,ADMISSION_MONTH_6,-0.7620144160213831,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,1,ADMISSION_MONTH_6,-0.7498947448629119,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,10,ADMISSION_MONTH_6,-0.0024918319200164496,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,10,ADMISSION_MONTH_6,-0.002938675481517334,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,10,ADMISSION_MONTH_6,-0.0022889398301895497,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,10,ADMISSION_MONTH_6,-0.0027471017678078395,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,10,ADMISSION_MONTH_6,-0.0023544170469735354,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,10,ADMISSION_MONTH_6,-0.0023200995091877726,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,100,ADMISSION_MONTH_6,-0.018552546633972065,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
FUTURE,100,ADMISSION_MONTH_6,-0.018449459509424056,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201901201912
FUTURE,100,ADMISSION_MONTH_6,-0.01810013294909666,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201902202001
FUTURE,100,ADMISSION_MONTH_6,-0.01758243315673144,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201903202002
FUTURE,100,ADMISSION_MONTH_6,-0.017440618198242684,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201904202003
FUTURE,100,ADMISSION_MONTH_6,-0.017286885429710568,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201905202004
FUTURE,101,ADMISSION_MONTH_6,-0.022134944718250355,FUTURE,FUTURE,FUTURE,FUTURE,20200327,201812201911
